CustomerID,Recency,Frequency,GrossSpend,ReturnAmount,Monetary,ReturnRate,Cluster,Segment,silhouette,Emoji,Tagline,Action
15812,106,5,1801.14,0.0,1801.14,0.0,0,Champions,0.22099390833456684,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15813,207,2,1303.91,0.0,1303.91,0.0,2,Hibernating,0.14137449584465908,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15814,16,4,1945.33,-102.6,1842.73,0.0527,0,Champions,0.20450289914902703,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15815,63,5,2100.6,0.0,2100.6,0.0,0,Champions,0.3515660908097267,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15819,48,4,1905.45,0.0,1905.45,0.0,0,Champions,0.21047767998376274,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15820,319,1,206.98,0.0,206.98,0.0,2,Hibernating,0.5983384493032756,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15821,43,2,570.96,0.0,570.96,0.0,1,Regulars,0.5891071512778269,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15822,2,2,885.47,0.0,885.47,0.0,1,Regulars,0.4481352775202363,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15825,171,1,532.94,0.0,532.94,0.0,2,Hibernating,0.11627353162027278,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15826,55,3,1654.31,-4.95,1649.36,0.003,1,Regulars,0.09235451538793288,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15827,72,14,1836.09,-194.61,1641.48,0.106,0,Champions,0.3658441332866487,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15829,98,2,636.14,0.0,636.14,0.0,1,Regulars,0.48337378254653574,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15830,37,1,576.0,-28.3,547.7,0.0491,1,Regulars,0.518845079873847,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15831,57,3,794.64,-54.0,740.64,0.068,1,Regulars,0.30768393493587287,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15832,253,1,836.79,0.0,836.79,0.0,2,Hibernating,0.41957608261634943,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15834,69,4,2225.15,-148.85,2076.3,0.0669,0,Champions,0.17678154948038888,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15835,43,4,954.09,0.0,954.09,0.0,1,Regulars,0.13009332841723178,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15836,49,1,137.37,-19.9,117.47,0.1449,1,Regulars,0.20416253405582419,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15837,64,1,391.98,0.0,391.98,0.0,1,Regulars,0.5263835445544662,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15838,10,19,33643.08,-292.32,33350.76,0.0087,0,Champions,0.4467462032657304,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15839,32,3,1048.49,-27.75,1020.74,0.0265,1,Regulars,0.27473210271957765,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15840,58,2,355.56,-9.9,345.66,0.0278,1,Regulars,0.5636449063162019,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15841,72,4,1224.06,-14.96,1209.1,0.0122,1,Regulars,0.03277954796517589,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15843,303,1,118.95000000000002,0.0,118.95000000000002,0.0,2,Hibernating,0.5703159370083652,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15844,45,1,130.73999999999998,0.0,130.73999999999998,0.0,1,Regulars,0.424968749778786,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15845,17,8,3711.77,-60.9,3650.87,0.0164,0,Champions,0.5795864417210345,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15847,37,2,389.27,0.0,389.27,0.0,1,Regulars,0.6183458693582852,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15850,18,2,234.88,0.0,234.88,0.0,1,Regulars,0.5824286421876929,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15852,186,2,160.71,0.0,160.71,0.0,2,Hibernating,0.27132046430300805,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15853,51,1,110.8,0.0,110.8,0.0,1,Regulars,0.38120773934869245,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15854,3,12,2969.12,0.0,2969.12,0.0,0,Champions,0.5651590987456325,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15855,136,5,712.24,0.0,712.24,0.0,1,Regulars,0.1362081165798618,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15856,3,27,16143.64,-213.9,15929.74,0.0132,0,Champions,0.46765419360902355,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15857,18,1,297.0,0.0,297.0,0.0,1,Regulars,0.5691314386946048,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15858,15,5,1427.57,0.0,1427.57,0.0,0,Champions,0.28510022608790814,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15860,40,8,965.16,0.0,965.16,0.0,0,Champions,0.32713710296327037,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15861,11,8,3146.92,-165.0,2981.92,0.0524,0,Champions,0.5239890105482096,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15862,7,4,832.88,0.0,832.88,0.0,1,Regulars,0.15052492830589528,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15863,25,2,68.84,0.0,68.84,0.0,1,Regulars,0.36591365039569046,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15864,21,6,1936.32,-166.54000000000002,1769.7800000000002,0.086,0,Champions,0.3140377319732358,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15865,40,3,895.13,0.0,895.13,0.0,1,Regulars,0.35411422263018694,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15866,100,1,211.89,0.0,211.89,0.0,1,Regulars,0.31234873223341686,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15867,4,15,3810.14,-14.85,3795.29,0.0039,0,Champions,0.5575971361319724,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15869,276,2,149.64,0.0,149.64,0.0,2,Hibernating,0.5319131442573151,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15870,32,1,351.44,0.0,351.44,0.0,1,Regulars,0.5730175744911232,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15872,14,2,316.25,0.0,316.25,0.0,1,Regulars,0.5996311072763092,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15874,63,7,4405.88,-75.21,4330.67,0.0171,0,Champions,0.5283826845526454,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15877,1,2,490.33,-52.5,437.83,0.1071,1,Regulars,0.35573208930849964,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15880,368,1,329.03000000000003,-30.0,299.03000000000003,0.0912,2,Hibernating,0.46286328533548093,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15881,311,5,501.39,-63.15,438.24000000000007,0.1259,2,Hibernating,0.2647682672922086,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15882,198,4,516.36,-21.0,495.36,0.0407,2,Hibernating,0.10482980532353665,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15883,1,2,396.48,0.0,396.48,0.0,1,Regulars,0.5721288978029513,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15885,92,3,379.35,0.0,379.35,0.0,1,Regulars,0.46581732966934736,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15886,59,1,181.09,0.0,181.09,0.0,1,Regulars,0.45040369048440665,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15888,80,1,168.31,-27.04,141.27,0.1607,1,Regulars,0.13748206151649944,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15889,156,2,420.07,0.0,420.07,0.0,1,Regulars,0.0635602789168548,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15891,226,1,511.68,0.0,511.68,0.0,2,Hibernating,0.4295080239974972,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15894,252,2,258.25,0.0,258.25,0.0,2,Hibernating,0.5120097311374356,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15895,149,1,179.17,0.0,179.17,0.0,2,Hibernating,0.0793718724289428,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15897,193,2,208.59,0.0,208.59,0.0,2,Hibernating,0.3050990759457799,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15898,0,5,1383.83,-4.2,1379.63,0.003,0,Champions,0.27331922768850414,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15899,368,1,56.25,0.0,56.25,0.0,2,Hibernating,0.48411818689666214,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15900,23,1,337.28,0.0,337.28,0.0,1,Regulars,0.5761967690133795,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15901,16,3,351.73,0.0,351.73,0.0,1,Regulars,0.5056200278540158,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15903,9,7,5126.76,-0.42,5126.34,0.0001,0,Champions,0.5463601771783937,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15904,7,1,164.68,0.0,164.68,0.0,1,Regulars,0.5043845068550705,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15906,19,7,1567.69,-45.900000000000006,1521.79,0.0293,0,Champions,0.44280456132169527,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15907,3,3,882.72,0.0,882.72,0.0,1,Regulars,0.3083396389810021,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
15909,173,1,191.94,0.0,191.94,0.0,2,Hibernating,0.25356342348359895,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15910,0,8,1228.88,0.0,1228.88,0.0,0,Champions,0.41113608330381185,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15912,177,2,264.62,0.0,264.62,0.0,2,Hibernating,0.18721033058738293,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15916,15,8,1502.86,-36.85,1466.0100000000002,0.0245,0,Champions,0.46556113503383684,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
15917,247,1,123.1,0.0,123.1,0.0,2,Hibernating,0.5237726312175855,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15918,190,2,334.23,0.0,334.23,0.0,2,Hibernating,0.2530475615563841,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
15919,19,2,525.69,0.0,525.69,0.0,1,Regulars,0.5779608422170457,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
